id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
5898,429.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.585313688,0.483047479,40.55501923,7556.10991
5899,596.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.364564858,0.392787396,29.94364365,3712.99786
5900,581.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.578889093,0.499607522,38.45252155,7080.04004
5901,498.0,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.564981991,0.467854471,37.55556802,6598.85404
5902,271.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.559215109,0.478647041,42.79905453,7085.06308
5903,658.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.500189951,0.44252903,35.28592597,5534.80494
5904,52.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.411591443,0.409260571,31.26836507,4281.52619
5905,523.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.498218761,0.44252903,35.51753863,5948.11447
5906,448.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.652144089,0.527735445,46.36934409,7675.96352
5907,593.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.392540298,0.402362581,31.92881551,4051.55129
5908,120.0,12.5,0.25,0.25,0.25,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.422547698,0.414830175,32.46181948,4705.62653
5909,703.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.507541905,0.453340965,36.62496616,6251.61184
5910,34.0,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.480072982,0.442557129,35.88512085,5534.80494
5911,416.0,12.5,0.25,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.561296524,0.474798231,39.46947609,7198.42285
5912,429.0,12.5,0.25,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.52380127,0.466474508,38.54027918,7005.0386
5913,293.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.447668818,0.401275192,32.79766623,5996.07855
5914,561.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.449875425,0.416537797,31.02327724,4924.35736
5915,627.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.480072982,0.445497348,35.64822051,5548.12201
5916,395.0,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.576469662,0.488638858,40.26540842,7317.95104
5917,751.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.572046486,0.487075422,40.63849594,7381.3794
5918,696.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.48180056,0.445238125,34.0430221,5527.42503
5919,594.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.55235942,0.472979714,37.29886067,6539.11085
5920,724.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.527399614,0.460796109,37.55556802,6543.97182
5921,710.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.527591617,0.466474508,37.77937909,6922.84679
5922,442.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.425010896,0.417908804,32.81456057,4913.22292
5923,50.0,25.0,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.467905283,0.406869398,31.6656798,5718.40817
5924,533.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.489723491,0.445308404,35.48354994,4858.24073
5925,60.0,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.518776342,0.457845739,36.46620322,6806.49269
5926,201.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.483249032,0.445308404,35.89130977,5636.30874
5927,584.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.44371199,0.429710486,33.60574758,5296.61109
5928,17.0,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.246568004,0.358821427,26.28235597,2605.69676
5929,496.0,20.0,0.537,0.117,0.409,0.058,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.564794821,0.47653588,39.04659266,6806.49269
5930,652.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.390063566,0.400083453,29.77562706,3238.02815
5931,454.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.390063566,0.404796043,31.39456852,4356.94587
5932,311.0,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.528899809,0.430358895,35.92331365,6528.79888
5933,202.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.553032347,0.472270742,39.98873363,6922.84679
5934,705.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.593049003,0.497978979,41.97181605,7019.69438
5935,682.0,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.545094508,0.445339632,38.3177098,7297.7321
5936,609.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.497503209,0.450498441,36.57388769,5747.56017
5937,455.0,12.5,0.25,0.38,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.635315515,0.508018854,45.95298911,8465.88563
5938,434.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.476054066,0.41985155,34.83881461,5495.36535
5939,558.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.387861179,0.390310494,30.05252128,4696.44394
5940,427.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.600086778,0.491414051,41.61500537,7804.62795
5941,724.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.511413154,0.462547404,35.8744954,6422.92209
5942,158.0,12.5,0.25,0.25,0.38,0.38,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.545094508,0.471665153,38.6454264,6757.07366
5943,319.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.53255682,0.466492143,38.34178123,6663.00068
5944,547.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.548367299,0.443504,36.31114278,6979.32479
5945,492.0,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.514086408,0.453340965,37.81761708,6515.26145
5946,175.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.408178454,0.409260571,31.40823782,4112.89349
5947,713.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.520587192,0.460322355,37.55556802,6155.89609
5948,481.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.49368953,0.449545727,35.88512085,6093.31527
5949,471.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.384633032,0.399556226,30.68639758,4179.18592
5950,446.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.578887446,0.46935993,40.86547798,7267.28344
5951,40.0,25.0,0.25,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.369603345,0.388525442,29.31600198,3708.20502
5952,407.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.50706065,0.459101737,36.21076317,5061.72061
5953,463.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.424778393,0.409033913,31.44274436,4546.78674
5954,39.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.496618271,0.44252903,35.18597077,5722.57676
5955,545.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.545094508,0.471713424,38.64034468,6731.71221
5956,639.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.607679197,0.513260507,43.93700206,8064.73881
5957,704.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.426173511,0.413625114,32.5102476,4323.93099
5958,543.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.465538066,0.437922725,34.83881461,6034.64214
5959,519.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.509989204,0.430358895,35.55753695,5834.98164
5960,268.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.520587192,0.460796109,37.45346655,6301.03442
5961,689.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.527399614,0.464165541,37.80745277,6327.47736
5962,715.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.480072982,0.442952601,35.89837298,5720.72316
5963,443.0,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.594206083,0.492641907,41.44744954,7198.42285
5964,732.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.408487848,0.408444733,31.90931611,4644.60117
5965,33.0,25.0,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.449875425,0.403476889,31.11988062,5085.84473
5966,651.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.467905283,0.436042539,34.15934595,5602.02293
5967,489.0,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.464824509,0.416785571,32.88840203,4100.75917
5968,685.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.524887803,0.461179325,37.78237359,6409.14001
5969,440.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.425493214,0.424728104,31.87518207,4802.6043
5970,258.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.520587192,0.433668483,36.09379556,6093.31527
5971,41.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.483872542,0.445238125,34.68201491,5402.48408
5972,248.0,12.5,0.25,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.625727004,0.516063505,45.40338621,8090.41713
5973,522.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.453558339,0.403129918,32.74377319,6037.68613
5974,462.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.424574228,0.414710939,32.21562101,4745.46028
5975,744.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.519208599,0.511116064,42.13008169,8969.40184
5976,30.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.443419908,0.42403139,32.34445707,4868.21145
5977,481.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.485336051,0.441301913,34.70788043,5199.53404
5978,23.0,37.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.372318474,0.399556226,28.28409524,3723.52338
5979,250.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.511413154,0.436042539,35.52053432,6903.87339
5980,241.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.511830268,0.460322355,37.96058614,6030.98074
5981,159.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.617635584,0.502418156,43.2784975,8173.5891
5982,548.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.323727288,0.370480992,27.3454535,3182.69865
5983,571.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.496618271,0.456450549,36.92483932,5912.43376
5984,644.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.529511192,0.483787993,40.03902035,7963.93931
5985,471.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.455340281,0.409269062,32.66436708,5199.53404
5986,757.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.519208599,0.464526401,37.52543015,6368.84982
5987,769.0,25.0,0.5,0.38,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.62818447,0.511834352,43.2784975,8263.28974
5988,696.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.574796304,0.487427885,40.45342047,7222.00462
5989,471.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.422547698,0.41985155,31.38338142,4696.44394
5990,576.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.480072982,0.41009134,33.23980604,5663.06579
5991,694.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.528899809,0.438026493,35.98855463,6318.70872
5992,771.0,25.0,0.5,0.38,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.470593127,0.412450296,35.18441169,6072.83443
5993,150.0,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.54613583,0.457845739,38.38301202,6188.47714
5994,636.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.451083154,0.42782472,32.71791783,5313.37828
5995,672.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.32833671,0.37718413,28.23425966,3471.19214
5996,658.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.467905283,0.437681481,34.89995717,5492.81699
5997,176.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.54054056,0.460322355,37.5842361,6480.80815
5998,694.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.494584864,0.448400516,35.92331365,5996.07855
5999,672.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.384633032,0.399172403,30.54630597,4016.3616
6000,488.0,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.386518419,0.381078645,29.83441738,4336.10096
6001,664.0,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.50476135,0.430358895,37.96686445,6277.16867
6002,105.0,12.5,0.25,0.25,0.25,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.424574228,0.395502524,31.57755786,2508.37567
6003,50.0,25.0,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.459356717,0.403129918,33.44212024,5236.03334
6004,105.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.529678291,0.463020067,37.33160636,6132.99793
6005,400.0,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.600340952,0.504877559,42.93997745,7575.80124
6006,399.0,12.5,0.25,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.54613583,0.475847288,37.62889677,6717.44627
6007,667.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.493693466,0.442865602,35.47352652,5945.89951
6008,534.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.456503309,0.403204844,32.79766623,5323.30034
6009,383.0,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.559628479,0.471650366,38.23520379,6994.24801
6010,765.0,25.0,0.5,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.546174929,0.463982188,37.62889677,6752.01695
6011,50.0,25.0,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.532704207,0.463058596,37.74750888,6409.14001
6012,295.0,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.548724554,0.461179325,39.77346165,7628.6476
6013,124.0,12.5,0.25,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.619887727,0.50251773,43.95536146,8064.73881
6014,140.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.509782413,0.450498441,36.01355721,6010.76008
6015,774.0,20.0,0.537,0.117,0.409,0.058,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.477940817,0.4228466,34.65350945,5647.71226
6016,468.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.350992769,0.388819023,29.13659362,3511.5379
6017,522.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.473458531,0.416085184,35.88512085,6467.65476
6018,180.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.630637776,0.5251356,43.28624094,8655.67644
6019,709.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.572725923,0.485989695,40.33534199,7234.25525
6020,27.0,37.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.354086468,0.388135964,26.28235597,3723.52338
6021,573.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.50831235,0.450498441,36.01862394,6491.22353
6022,573.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.520587192,0.460369104,37.33160636,6392.35667
6023,659.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.452394363,0.438612787,33.08835541,5063.85109
6024,717.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.473688611,0.415971082,34.97131513,5750.88107
6025,752.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.52661476,0.463806532,37.7513957,6335.29639
6026,531.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.499125312,0.44549439,36.09379556,6263.80788
6027,189.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.536899811,0.436376172,36.31013579,7159.33666
6028,203.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.571610169,0.481349777,40.92210139,7455.41638
6029,180.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.631417034,0.524273231,44.49542302,8413.65966
6030,274.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.496618271,0.446570029,35.05053194,5597.02216
6031,416.0,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.527189908,0.465041445,37.97024343,6589.27898
6032,531.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.500647106,0.500647106,41.94865711,7565.21124
6033,417.0,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.546275069,0.452680279,37.3001964,6979.32479
6034,166.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.479965751,0.437062839,34.5553911,5136.93247
6035,434.0,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.593049003,0.500647106,41.92156882,7565.10416
6036,710.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.392583006,0.392302807,31.57410804,3943.13168
6037,191.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.408797854,0.402105764,31.6656798,4112.89349
6038,543.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.384646205,0.37718413,29.55021089,3764.31973
6039,713.0,25.0,0.75,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.566645314,0.474798231,38.70569591,7502.24389
6040,313.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.508296527,0.45981941,36.50571347,6276.41054
6041,511.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.408178454,0.388819023,31.08154655,4218.32799
6042,569.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.459087683,0.402855862,33.31223192,5154.97591
6043,51.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.56581933,0.474776543,38.12143292,6795.88187
6044,35.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.309669459,0.366283529,27.8743632,2946.92602
6045,734.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.620391949,0.510839162,43.33471751,8109.2305
6046,735.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.582604099,0.485989695,40.86547798,7483.73632
6047,60.0,12.5,0.25,0.25,0.25,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.565239387,0.481173502,39.12726257,6770.23332
6048,651.0,37.5,0.75,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.254794508,0.354413049,33.4416065,2508.37567
6049,274.0,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.546259537,0.475965002,37.30376378,6771.72291
6050,513.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.402052391,0.4002977,30.68558673,4179.18592
6051,609.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.521906846,0.453507667,36.01355721,6146.83152
6052,199.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.450102564,0.425532717,33.58954163,5291.89688
6053,658.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.520986614,0.46326367,37.03329756,5722.57676
6054,583.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.596551315,0.491414051,41.36318078,7548.34706
6055,213.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.532482559,0.461801728,37.69400303,6540.10545
6056,170.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.447668818,0.444146829,33.49849454,4870.62537
6057,502.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.43687052,0.423013398,33.29902167,4936.10558
6058,594.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.582604099,0.488047919,41.44744954,7732.22522
6059,730.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.550864261,0.476928353,38.45252155,6374.4443
6060,159.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.448841436,0.42726083,34.74417997,4926.27902
6061,722.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.551264467,0.476588872,39.47432437,6948.2288
6062,697.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.587319779,0.482227496,40.54647951,7738.88171
6063,523.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.487075422,0.445308404,34.02922281,5556.3746
6064,732.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.520180895,0.460322355,37.53578671,6320.96112
